סמל ועדה|שם ועדה|סמל ישוב בחירות|שם ישוב בחירות|סמל קלפי|סמל רכוז|כתובת קלפי|מקום קלפי|נגישה|נגישה מיוחדת|בוחרי כנסת בפועל
01|ירושלים|3000|ירושלים|312.4|010|אולשוונגר,3 |"בי""ס הניסוי ארגנטינה"| | |563
01|ירושלים|3000|ירושלים|312.5|010|אולשוונגר,3 |"בי""ס הניסוי ארגנטינה"| | |562
01|ירושלים|3000|ירושלים|313.0|101|החרצית,10 |"בי""ס גואטמלה"| | |602
01|ירושלים|3000|ירושלים|314.0|132|בורוכוב,9א|בית זוסמן (מרכז ליקויי שמיעה)|כ|כ|588
01|ירושלים|3000|ירושלים|316.0|131|זנגויל,25 |"בי""ס עמל ליידי דייויס"| | |667
01|ירושלים|3000|ירושלים|318.0|131|זנגויל,25 |"בי""ס עמל ליידי דייויס"| | |663
01|ירושלים|3000|ירושלים|319.0|132|בורוכוב,9א|בית זוסמן (מרכז ליקויי שמיעה)| | |687
01|ירושלים|3000|ירושלים|321.0|131|זנגויל,25 |"בי""ס עמל ליידי דייויס"|כ|כ|629
01|ירושלים|3000|ירושלים|323.1|019|המעיין,2 |מרכז קהילתי - עין כרם|כ|כ|517
01|ירושלים|3000|ירושלים|323.2|019|המעיין,2 |מרכז קהילתי - עין כרם|כ| |517
01|ירושלים|3000|ירושלים|323.3|019|המעיין,2 |מרכז קהילתי - עין כרם| | |516
01|ירושלים|3000|ירושלים|325.0|101|החרצית,10 |"בי""ס גואטמלה"| | |699
01|ירושלים|3000|ירושלים|326.0|377|דהומיי,7 |"מינהל קהילתי -""גנים"""|כ|כ|580
01|ירושלים|3000|ירושלים|327.1|026|הנורית,18 |"בי""ס טל חיים"|כ|כ|657
01|ירושלים|3000|ירושלים|327.2|026|הנורית,18 |"בי""ס טל חיים"|כ| |657
01|ירושלים|3000|ירושלים|327.3|026|הנורית,18 |"בי""ס טל חיים"| | |656
01|ירושלים|3000|ירושלים|328.0|097|צ'ילה,8 |מרכז קהילתי פיליפ לאון|כ|כ|587
01|ירושלים|3000|ירושלים|329.0|321|דולצ'ין,21 |"ביה""ס היובל"|כ| |691
01|ירושלים|3000|ירושלים|330.0|097|צ'ילה,8 |מרכז קהילתי פיליפ לאון|כ| |409
01|ירושלים|3000|ירושלים|331.0|031|גרינולד,8 |אולפנא נווה עציון| | |480
01|ירושלים|3000|ירושלים|333.1|058|וולטה העלית,12 |"בי""ס תל""י בית וגן (דוד סטון)"|כ|כ|624
01|ירושלים|3000|ירושלים|333.2|058|וולטה העלית,12 |"בי""ס תל""י בית וגן (דוד סטון)"|כ|כ|624
01|ירושלים|3000|ירושלים|333.3|058|וולטה העלית,12 |"בי""ס תל""י בית וגן (דוד סטון)"| | |624
01|ירושלים|3000|ירושלים|333.4|058|וולטה העלית,12 |"בי""ס תל""י בית וגן (דוד סטון)"| | |624
01|ירושלים|3000|ירושלים|333.5|058|וולטה העלית,12 |"בי""ס תל""י בית וגן (דוד סטון)"| | |624
01|ירושלים|3000|ירושלים|333.6|058|וולטה העלית,12 |"בי""ס תל""י בית וגן (דוד סטון)"| | |621
01|ירושלים|3000|ירושלים|334.0|031|גרינולד,8 |אולפנא נווה עציון|כ|כ|440
01|ירושלים|3000|ירושלים|335.1|103|רקם,2 |"ב""ס השלום כיתות א - ג"|כ|כ|569
01|ירושלים|3000|ירושלים|335.2|103|רקם,2 |"ב""ס השלום כיתות א - ג"|כ| |569
01|ירושלים|3000|ירושלים|336.0|052|דהומיי,6 |"ביה""ס ראשית"|כ| |520
01|ירושלים|3000|ירושלים|337.0|052|דהומיי,6 |"ביה""ס ראשית"| | |576
01|ירושלים|3000|ירושלים|338.0|135|האייל,72 |"בי""ס השלום (ע""ש יצחק רבין)"| | |574
01|ירושלים|3000|ירושלים|341.0|231|שטרן אברהם,3 |"מתנ""ס שטרן ע""ש הסנפלד"|כ| |613
01|ירושלים|3000|ירושלים|346.0|497|שד שרת משה,1 |בניין המכינה| | |475
01|ירושלים|3000|ירושלים|347.0|497|שד שרת משה,1 |בניין המכינה|כ|כ|527
01|ירושלים|3000|ירושלים|348.0|101|החרצית,10 |"בי""ס גואטמלה"| | |568
01|ירושלים|3000|ירושלים|349.0|200|קדיש לוז,1 |מרכז קהילתי רמת שרת| | |682
01|ירושלים|3000|ירושלים|350.0|231|שטרן אברהם,3 |"מתנ""ס שטרן ע""ש הסנפלד"|כ|כ|549
01|ירושלים|3000|ירושלים|351.0|029|שד שרת משה,1 |"בי""ס מנשה אלישר - מרכזי"| | |519
01|ירושלים|3000|ירושלים|354.0|200|קדיש לוז,1 |מרכז קהילתי רמת שרת| | |679
01|ירושלים|3000|ירושלים|358.0|031|גרינולד,8 |אולפנא נווה עציון| | |488
01|ירושלים|3000|ירושלים|360.0|029|שד שרת משה,1 |"בי""ס מנשה אלישר - מרכזי"| | |570
01|ירושלים|3000|ירושלים|361.0|135|האייל,72 |"בי""ס השלום (ע""ש יצחק רבין)"|כ| |672
01|ירושלים|3000|ירושלים|362.0|077|שד דב יוסף,2 |תיכון אורט ספאניאן| | |650
01|ירושלים|3000|ירושלים|364.1|022|מרגולין,3 |"בי""ס יסודי גבעת גונן"| | |565
01|ירושלים|3000|ירושלים|364.2|022|מרגולין,3 |"בי""ס יסודי גבעת גונן"| | |565
01|ירושלים|3000|ירושלים|364.3|022|מרגולין,3 |"בי""ס יסודי גבעת גונן"| | |564
01|ירושלים|3000|ירושלים|366.0|008|בר יוחאי,53 |"בי""ס קדמה"| | |513
01|ירושלים|3000|ירושלים|367.1|067|רבי צדוק,12 |"בי""ס חט""ב גונן (ע""ש רפפורט"|כ|כ|667
01|ירושלים|3000|ירושלים|367.2|067|רבי צדוק,12 |"בי""ס חט""ב גונן (ע""ש רפפורט"| | |667
01|ירושלים|3000|ירושלים|369.0|008|בר יוחאי,53 |"בי""ס קדמה"| | |490
01|ירושלים|3000|ירושלים|370.0|076|בעהם אריה,7 |"בי""ס יד-ביד דו לשוני"| | |579
01|ירושלים|3000|ירושלים|372.0|491|ש פת,3 |"בי""ס יראת השם"|כ|כ|603
01|ירושלים|3000|ירושלים|376.1|096|יוחנן בן זכאי,33 |"אולפנא לאומניות לשעברבי""ס מצדה"| | |588
01|ירושלים|3000|ירושלים|376.2|096|יוחנן בן זכאי,33 |"אולפנא לאומניות לשעברבי""ס מצדה"| | |588
01|ירושלים|3000|ירושלים|376.3|096|יוחנן בן זכאי,33 |"אולפנא לאומניות לשעברבי""ס מצדה"| | |588
01|ירושלים|3000|ירושלים|376.4|096|יוחנן בן זכאי,33 |"אולפנא לאומניות לשעברבי""ס מצדה"| | |588
01|ירושלים|3000|ירושלים|376.5|096|יוחנן בן זכאי,33 |"אולפנא לאומניות לשעברבי""ס מצדה"| | |586
01|ירושלים|3000|ירושלים|378.0|029|שד שרת משה,1 |"בי""ס מנשה אלישר - מרכזי"| | |524
01|ירושלים|3000|ירושלים|385.1|107|יהודה הנשיא,26 |"בי""ס תיכון דנמרק"| | |667
01|ירושלים|3000|ירושלים|385.2|107|יהודה הנשיא,26 |"בי""ס תיכון דנמרק"| | |667
01|ירושלים|3000|ירושלים|385.3|107|יהודה הנשיא,26 |"בי""ס תיכון דנמרק"| | |667
01|ירושלים|3000|ירושלים|386.0|076|בעהם אריה,7 |"בי""ס יד-ביד דו לשוני"|כ|כ|543
01|ירושלים|3000|ירושלים|387.1|050|אליעזר הגדול,4 |"מרכז לקשיש ע""ש הופמן"|כ|כ|483
01|ירושלים|3000|ירושלים|387.2|050|אליעזר הגדול,4 |"מרכז לקשיש ע""ש הופמן"|כ| |483
01|ירושלים|3000|ירושלים|387.3|050|אליעזר הגדול,4 |"מרכז לקשיש ע""ש הופמן"|כ| |481
01|ירושלים|3000|ירושלים|388.1|078|רבי חייא,3 |"חוש""ן בי""ס תיכון טכנולוגי"| | |681
01|ירושלים|3000|ירושלים|388.2|078|רבי חייא,3 |"חוש""ן בי""ס תיכון טכנולוגי"| | |681
01|ירושלים|3000|ירושלים|388.3|078|רבי חייא,3 |"חוש""ן בי""ס תיכון טכנולוגי"| | |679
01|ירושלים|3000|ירושלים|390.0|077|שד דב יוסף,2 |תיכון אורט ספאניאן|כ|כ|665
01|ירושלים|3000|ירושלים|392.1|036|הורקניה,21 |"בי""ס גוננים"|כ|כ|683
01|ירושלים|3000|ירושלים|392.2|036|הורקניה,21 |"בי""ס גוננים"|כ| |683
01|ירושלים|3000|ירושלים|392.3|036|הורקניה,21 |"בי""ס גוננים"|כ| |683
01|ירושלים|3000|ירושלים|393.0|035|אהרוני,14 |"בי""ס לוריא"| | |521
01|ירושלים|3000|ירושלים|395.0|035|אהרוני,14 |"בי""ס לוריא"|כ|כ|524
01|ירושלים|3000|ירושלים|396.0|135|האייל,72 |"בי""ס השלום (ע""ש יצחק רבין)"| | |500
01|ירושלים|3000|ירושלים|401.0|035|אהרוני,14 |"בי""ס לוריא"| | |579
01|ירושלים|3000|ירושלים|404.0|035|אהרוני,14 |"בי""ס לוריא"| | |680
01|ירושלים|3000|ירושלים|405.1|089|בן לברט,15 |"בי""ס אד רוטשילד יסודי"| | |629
01|ירושלים|3000|ירושלים|405.2|089|בן לברט,15 |"בי""ס אד רוטשילד יסודי"| | |629
01|ירושלים|3000|ירושלים|405.3|089|בן לברט,15 |"בי""ס אד רוטשילד יסודי"| | |629
01|ירושלים|3000|ירושלים|405.4|089|בן לברט,15 |"בי""ס אד רוטשילד יסודי"| | |629
01|ירושלים|3000|ירושלים|405.5|089|בן לברט,15 |"בי""ס אד רוטשילד יסודי"| | |629
01|ירושלים|3000|ירושלים|405.6|089|בן לברט,15 |"בי""ס אד רוטשילד יסודי"| | |627
01|ירושלים|3000|ירושלים|406.0|275|"הפלמ""ח,57 "|"בית יעקב ע""ש האר""י"| | |564
01|ירושלים|3000|ירושלים|407.0|280|הגדוד העברי,22 |"בי""ס סאלד הנרייטה"| | |572
01|ירושלים|3000|ירושלים|408.0|488|המשורינים,4 |"מתנ""ס הבית בפלמ""ח"| | |686
01|ירושלים|3000|ירושלים|410.0|035|אהרוני,14 |"בי""ס לוריא"| | |565
01|ירושלים|3000|ירושלים|412.0|275|"הפלמ""ח,57 "|"בית יעקב ע""ש האר""י"| | |653
01|ירושלים|3000|ירושלים|413.0|392|הטורים,23 |מנהל קהילתי שלוחת מקור ברוך|כ|כ|619
01|ירושלים|3000|ירושלים|415.1|066|הרב פרנק,20 |"בי""ס קרית נוער"|כ|כ|674
01|ירושלים|3000|ירושלים|415.2|066|הרב פרנק,20 |"בי""ס קרית נוער"| | |674
01|ירושלים|3000|ירושלים|415.3|066|הרב פרנק,20 |"בי""ס קרית נוער"| | |674
01|ירושלים|3000|ירושלים|415.4|066|הרב פרנק,20 |"בי""ס קרית נוער"| | |674
01|ירושלים|3000|ירושלים|415.5|066|הרב פרנק,20 |"בי""ס קרית נוער"| | |670
01|ירושלים|3000|ירושלים|417.1|136|שערי תורה,2 |בית יעקב בית וגן|כ|כ|487
01|ירושלים|3000|ירושלים|417.2|136|שערי תורה,2 |בית יעקב בית וגן| | |487
01|ירושלים|3000|ירושלים|417.3|136|שערי תורה,2 |בית יעקב בית וגן| | |487
01|ירושלים|3000|ירושלים|422.1|087|רזיאל דוד,13 |"בי""ס קשת תלפ""ז"| | |545
01|ירושלים|3000|ירושלים|422.2|087|רזיאל דוד,13 |"בי""ס קשת תלפ""ז"| | |545
01|ירושלים|3000|ירושלים|422.3|087|רזיאל דוד,13 |"בי""ס קשת תלפ""ז"| | |545
01|ירושלים|3000|ירושלים|422.4|087|רזיאל דוד,13 |"בי""ס קשת תלפ""ז"| | |543
01|ירושלים|3000|ירושלים|423.1|261|תמיר שמואל,74 |"בי""ס ממלכתי ע""ש מרדכי איש-שלום"|כ|כ|690
01|ירושלים|3000|ירושלים|423.2|261|תמיר שמואל,74 |"בי""ס ממלכתי ע""ש מרדכי איש-שלום"| | |690
01|ירושלים|3000|ירושלים|423.3|261|תמיר שמואל,74 |"בי""ס ממלכתי ע""ש מרדכי איש-שלום"| | |690
01|ירושלים|3000|ירושלים|425.0|052|דהומיי,6 |"ביה""ס ראשית"|כ|כ|396
01|ירושלים|3000|ירושלים|426.0|008|בר יוחאי,53 |"בי""ס קדמה"| | |539
01|ירושלים|3000|ירושלים|429.0|488|המשורינים,4 |"מתנ""ס הבית בפלמ""ח"| | |496
01|ירושלים|3000|ירושלים|430.0|280|הגדוד העברי,22 |"בי""ס סאלד הנרייטה"| | |600
01|ירושלים|3000|ירושלים|433.1|004|כט' בנובמבר,13 |"בי""ס אדם"|כ|כ|614
01|ירושלים|3000|ירושלים|433.2|004|כט' בנובמבר,13 |"בי""ס אדם"|כ| |614
01|ירושלים|3000|ירושלים|433.3|004|כט' בנובמבר,13 |"בי""ס אדם"|כ| |614
01|ירושלים|3000|ירושלים|433.4|004|כט' בנובמבר,13 |"בי""ס אדם"|כ| |613
01|ירושלים|3000|ירושלים|434.1|133|כובשי קטמון,15 |"בי""ס חורב יסודי"| | |688
01|ירושלים|3000|ירושלים|434.2|133|כובשי קטמון,15 |"בי""ס חורב יסודי"| | |688
01|ירושלים|3000|ירושלים|434.3|133|כובשי קטמון,15 |"בי""ס חורב יסודי"| | |688
01|ירושלים|3000|ירושלים|434.4|133|כובשי קטמון,15 |"בי""ס חורב יסודי"| | |686
01|ירושלים|3000|ירושלים|435.0|280|הגדוד העברי,22 |"בי""ס סאלד הנרייטה"| | |629
01|ירושלים|3000|ירושלים|436.1|033|עמק רפאים,22 |בית חינוך תיכון עירוני ג'|כ|כ|557
01|ירושלים|3000|ירושלים|436.2|033|עמק רפאים,22 |בית חינוך תיכון עירוני ג'|כ|כ|557
01|ירושלים|3000|ירושלים|437.0|327|מסריק,10 |מכללה למנהל|כ|כ|628
01|ירושלים|3000|ירושלים|439.0|086|רחל אמנו,27 |"בי""ס תיכון ליפתא"| | |657
01|ירושלים|3000|ירושלים|440.0|327|מסריק,10 |מכללה למנהל| | |680
01|ירושלים|3000|ירושלים|441.0|086|רחל אמנו,27 |"בי""ס תיכון ליפתא"| | |471
01|ירושלים|3000|ירושלים|444.1|013|שד הרצל,137 |"מתנ""ס קהילתי ע""ש זיו"| | |617
01|ירושלים|3000|ירושלים|444.2|013|שד הרצל,137 |"מתנ""ס קהילתי ע""ש זיו"| | |617
01|ירושלים|3000|ירושלים|444.3|013|שד הרצל,137 |"מתנ""ס קהילתי ע""ש זיו"| | |617
01|ירושלים|3000|ירושלים|444.4|013|שד הרצל,137 |"מתנ""ס קהילתי ע""ש זיו"| | |617
01|ירושלים|3000|ירושלים|447.0|071|מעלות כיסופים,5 |"אור תורה רמות בנים חט""ב"| | |536
01|ירושלים|3000|ירושלים|451.0|045|קדושי בבל,22 |בית החינוך הניסויי איתן| | |520
01|ירושלים|3000|ירושלים|452.0|086|רחל אמנו,27 |"בי""ס תיכון ליפתא"| | |469
01|ירושלים|3000|ירושלים|456.1|040|יהודה,31 |"בי""ס ממ""ד אפרתה"|כ|כ|596
01|ירושלים|3000|ירושלים|456.2|040|יהודה,31 |"בי""ס ממ""ד אפרתה"|כ|כ|596
01|ירושלים|3000|ירושלים|456.3|040|יהודה,31 |"בי""ס ממ""ד אפרתה"| | |596
01|ירושלים|3000|ירושלים|456.4|040|יהודה,31 |"בי""ס ממ""ד אפרתה"| | |596
01|ירושלים|3000|ירושלים|456.5|040|יהודה,31 |"בי""ס ממ""ד אפרתה"| | |596
01|ירושלים|3000|ירושלים|456.6|040|יהודה,31 |"בי""ס ממ""ד אפרתה"| | |592
01|ירושלים|3000|ירושלים|463.0|134|גדעון,14 |"בי""ס גורן"| | |620
01|ירושלים|3000|ירושלים|465.1|236|גנרל קניג פייר,16 |"בי""ס מקור חיים"|כ|כ|613
01|ירושלים|3000|ירושלים|465.2|236|גנרל קניג פייר,16 |"בי""ס מקור חיים"|כ| |613
01|ירושלים|3000|ירושלים|465.3|236|גנרל קניג פייר,16 |"בי""ס מקור חיים"|כ| |613
01|ירושלים|3000|ירושלים|468.1|400|בית הערבה,7 |אורט בית הערבה| | |664
01|ירושלים|3000|ירושלים|468.2|400|בית הערבה,7 |אורט בית הערבה| | |664
01|ירושלים|3000|ירושלים|468.3|400|בית הערבה,7 |אורט בית הערבה| | |664
01|ירושלים|3000|ירושלים|468.4|400|בית הערבה,7 |אורט בית הערבה| | |664
01|ירושלים|3000|ירושלים|468.5|400|בית הערבה,7 |אורט בית הערבה| | |661
01|ירושלים|3000|ירושלים|471.1|020|גד,5 |"בי""ס גאולים"| | |685
01|ירושלים|3000|ירושלים|471.2|020|גד,5 |"בי""ס גאולים"| | |685
01|ירושלים|3000|ירושלים|471.3|020|גד,5 |"בי""ס גאולים"| | |683
